,Path,Target
10101,../data/classification/Enron_spam/enron3/ham/2230.2001-09-02.kitchen.ham.txt,0.0
8015,../data/classification/Enron_spam/enron2/ham/1379.2000-05-31.kaminski.ham.txt,0.0
7348,../data/classification/Enron_spam/enron2/ham/2434.2000-09-06.kaminski.ham.txt,0.0
10411,../data/classification/Enron_spam/enron3/ham/4064.2001-11-16.kitchen.ham.txt,0.0
1360,../data/classification/Enron_spam/enron1/spam/0622.2004-03-09.GP.spam.txt,1.0
16247,../data/classification/Enron_spam/enron6/spam/0774.2004-09-25.BG.spam.txt,1.0
9361,../data/classification/Enron_spam/enron3/ham/1785.2001-07-26.kitchen.ham.txt,0.0
6399,../data/classification/Enron_spam/enron4/spam/2431.2004-09-21.GP.spam.txt,1.0
13266,../data/classification/Enron_spam/enron6/spam/5091.2005-06-01.BG.spam.txt,1.0
485,../data/classification/Enron_spam/enron1/spam/3338.2004-12-29.GP.spam.txt,1.0
993,../data/classification/Enron_spam/enron1/spam/4537.2005-05-20.GP.spam.txt,1.0
15736,../data/classification/Enron_spam/enron6/ham/3960.2001-07-17.lokay.ham.txt,0.0
16938,../data/classification/Enron_spam/enron6/spam/2720.2005-01-14.BG.spam.txt,1.0
9071,../data/classification/Enron_spam/enron5/spam/2185.2005-06-26.SA_and_HP.spam.txt,1.0
10089,../data/classification/Enron_spam/enron3/ham/4676.2001-12-21.kitchen.ham.txt,0.0
8760,../data/classification/Enron_spam/enron4/spam/0978.2004-04-27.GP.spam.txt,1.0
9138,../data/classification/Enron_spam/enron3/ham/5342.2002-01-30.kitchen.ham.txt,0.0
9790,../data/classification/Enron_spam/enron5/spam/4143.2005-07-16.SA_and_HP.spam.txt,1.0
10104,../data/classification/Enron_spam/enron3/ham/1708.2001-07-21.kitchen.ham.txt,0.0
3517,../data/classification/Enron_spam/enron3/spam/1389.2004-11-13.BG.spam.txt,1.0
14686,../data/classification/Enron_spam/enron6/spam/1532.2004-11-10.BG.spam.txt,1.0
9909,../data/classification/Enron_spam/enron3/ham/0924.2001-05-04.kitchen.ham.txt,0.0
15905,../data/classification/Enron_spam/enron6/ham/1998.2000-11-22.lokay.ham.txt,0.0
12918,../data/classification/Enron_spam/enron6/spam/2603.2005-01-08.BG.spam.txt,1.0
9227,../data/classification/Enron_spam/enron5/spam/4671.2005-07-19.SA_and_HP.spam.txt,1.0
9783,../data/classification/Enron_spam/enron5/spam/1242.2002-09-18.SA_and_HP.spam.txt,1.0
14435,../data/classification/Enron_spam/enron6/spam/0869.2004-10-02.BG.spam.txt,1.0
2017,../data/classification/Enron_spam/enron1/ham/4690.2001-06-20.farmer.ham.txt,0.0
1502,../data/classification/Enron_spam/enron1/ham/3738.2001-03-08.farmer.ham.txt,0.0
662,../data/classification/Enron_spam/enron1/ham/2937.2000-11-27.farmer.ham.txt,0.0
2747,../data/classification/Enron_spam/enron1/ham/0262.2000-01-26.farmer.ham.txt,0.0
10055,../data/classification/Enron_spam/enron5/spam/0196.2002-05-17.SA_and_HP.spam.txt,1.0
2606,../data/classification/Enron_spam/enron1/ham/4008.2001-03-26.farmer.ham.txt,0.0
11873,../data/classification/Enron_spam/enron3/ham/3854.2001-11-08.kitchen.ham.txt,0.0
13096,../data/classification/Enron_spam/enron6/spam/0715.2004-09-21.BG.spam.txt,1.0
16036,../data/classification/Enron_spam/enron6/spam/3449.2005-02-15.BG.spam.txt,1.0
17040,../data/classification/Enron_spam/enron6/spam/4148.2005-03-29.BG.spam.txt,1.0
16879,../data/classification/Enron_spam/enron6/spam/2950.2005-01-23.BG.spam.txt,1.0
719,../data/classification/Enron_spam/enron1/ham/3177.2000-12-21.farmer.ham.txt,0.0
17071,../data/classification/Enron_spam/enron6/spam/3132.2005-01-31.BG.spam.txt,1.0
12185,../data/classification/Enron_spam/enron4/ham/5458.2002-01-27.williams.ham.txt,0.0
8142,../data/classification/Enron_spam/enron4/spam/5920.2005-08-28.GP.spam.txt,1.0
8727,../data/classification/Enron_spam/enron4/spam/3269.2004-11-25.GP.spam.txt,1.0
13468,../data/classification/Enron_spam/enron4/ham/5074.2002-01-21.williams.ham.txt,0.0
13595,../data/classification/Enron_spam/enron6/spam/2393.2004-12-28.BG.spam.txt,1.0
16680,../data/classification/Enron_spam/enron6/spam/3095.2005-01-30.BG.spam.txt,1.0
1538,../data/classification/Enron_spam/enron1/ham/5117.2001-12-12.farmer.ham.txt,0.0
13479,../data/classification/Enron_spam/enron6/spam/2758.2005-01-16.BG.spam.txt,1.0
279,../data/classification/Enron_spam/enron1/ham/1056.2000-05-09.farmer.ham.txt,0.0
13814,../data/classification/Enron_spam/enron5/ham/4997.2001-04-10.beck.ham.txt,0.0
13157,../data/classification/Enron_spam/enron4/ham/2119.2001-08-14.williams.ham.txt,0.0
3130,../data/classification/Enron_spam/enron3/spam/4068.2005-04-22.BG.spam.txt,1.0
1923,../data/classification/Enron_spam/enron1/ham/1012.2000-04-28.farmer.ham.txt,0.0
3964,../data/classification/Enron_spam/enron2/ham/2540.2000-09-21.kaminski.ham.txt,0.0
4006,../data/classification/Enron_spam/enron2/ham/4894.2001-03-29.kaminski.ham.txt,0.0
1909,../data/classification/Enron_spam/enron2/spam/3909.2005-07-04.SA_and_HP.spam.txt,1.0
9396,../data/classification/Enron_spam/enron5/spam/3685.2005-07-06.SA_and_HP.spam.txt,1.0
13331,../data/classification/Enron_spam/enron6/spam/3022.2005-01-25.BG.spam.txt,1.0
5306,../data/classification/Enron_spam/enron2/ham/0121.2000-01-10.kaminski.ham.txt,0.0
9765,../data/classification/Enron_spam/enron5/spam/0931.2002-08-05.SA_and_HP.spam.txt,1.0
1102,../data/classification/Enron_spam/enron1/spam/1632.2004-07-16.GP.spam.txt,1.0
4846,../data/classification/Enron_spam/enron4/spam/3641.2004-12-22.GP.spam.txt,1.0
9422,../data/classification/Enron_spam/enron5/spam/4574.2005-07-19.SA_and_HP.spam.txt,1.0
2718,../data/classification/Enron_spam/enron1/ham/3337.2001-01-12.farmer.ham.txt,0.0
13355,../data/classification/Enron_spam/enron4/ham/4903.2002-01-17.williams.ham.txt,0.0
2593,../data/classification/Enron_spam/enron1/ham/2236.2000-09-13.farmer.ham.txt,0.0
5361,../data/classification/Enron_spam/enron4/spam/0731.2004-04-01.GP.spam.txt,1.0
6517,../data/classification/Enron_spam/enron2/ham/3134.2000-11-02.kaminski.ham.txt,0.0
8957,../data/classification/Enron_spam/enron3/ham/2657.2001-09-21.kitchen.ham.txt,0.0
8255,../data/classification/Enron_spam/enron3/ham/3626.2001-11-01.kitchen.ham.txt,0.0
15831,../data/classification/Enron_spam/enron6/ham/0552.2000-07-27.lokay.ham.txt,0.0
13764,../data/classification/Enron_spam/enron6/spam/3136.2005-01-31.BG.spam.txt,1.0
817,../data/classification/Enron_spam/enron1/ham/1668.2000-07-17.farmer.ham.txt,0.0
2732,../data/classification/Enron_spam/enron1/ham/2240.2000-09-14.farmer.ham.txt,0.0
4298,../data/classification/Enron_spam/enron2/ham/3209.2000-11-06.kaminski.ham.txt,0.0
7441,../data/classification/Enron_spam/enron4/spam/5644.2005-07-15.GP.spam.txt,1.0
12685,../data/classification/Enron_spam/enron6/spam/5950.2005-07-27.BG.spam.txt,1.0
3667,../data/classification/Enron_spam/enron3/spam/0820.2004-10-10.BG.spam.txt,1.0
9581,../data/classification/Enron_spam/enron5/spam/0497.2002-07-16.SA_and_HP.spam.txt,1.0
7493,../data/classification/Enron_spam/enron4/spam/4393.2005-02-21.GP.spam.txt,1.0
12501,../data/classification/Enron_spam/enron5/spam/0905.2002-08-02.SA_and_HP.spam.txt,1.0
14316,../data/classification/Enron_spam/enron5/ham/1070.2000-05-18.beck.ham.txt,0.0
3805,../data/classification/Enron_spam/enron2/ham/1654.2000-06-30.kaminski.ham.txt,0.0
12563,../data/classification/Enron_spam/enron4/ham/5991.2002-02-07.williams.ham.txt,0.0
1168,../data/classification/Enron_spam/enron1/spam/2948.2004-11-26.GP.spam.txt,1.0
12609,../data/classification/Enron_spam/enron5/spam/0200.2002-05-17.SA_and_HP.spam.txt,1.0
11141,../data/classification/Enron_spam/enron3/ham/0955.2001-05-08.kitchen.ham.txt,0.0
8305,../data/classification/Enron_spam/enron3/ham/3789.2001-11-06.kitchen.ham.txt,0.0
12161,../data/classification/Enron_spam/enron4/ham/4325.2002-01-06.williams.ham.txt,0.0
8773,../data/classification/Enron_spam/enron3/ham/0731.2001-04-23.kitchen.ham.txt,0.0
1964,../data/classification/Enron_spam/enron1/ham/0530.2000-03-02.farmer.ham.txt,0.0
11238,../data/classification/Enron_spam/enron5/spam/4499.2005-07-19.SA_and_HP.spam.txt,1.0
14448,../data/classification/Enron_spam/enron5/ham/2296.2000-08-28.beck.ham.txt,0.0
2401,../data/classification/Enron_spam/enron2/spam/2124.2005-06-22.SA_and_HP.spam.txt,1.0
15986,../data/classification/Enron_spam/enron6/spam/4252.2005-04-06.BG.spam.txt,1.0
10893,../data/classification/Enron_spam/enron5/spam/2877.2005-06-30.SA_and_HP.spam.txt,1.0
1866,../data/classification/Enron_spam/enron1/ham/5082.2001-11-21.farmer.ham.txt,0.0
14090,../data/classification/Enron_spam/enron6/spam/0647.2004-09-17.BG.spam.txt,1.0
4377,../data/classification/Enron_spam/enron2/ham/5069.2001-04-09.kaminski.ham.txt,0.0
71,../data/classification/Enron_spam/enron1/ham/0735.2000-03-27.farmer.ham.txt,0.0
7691,../data/classification/Enron_spam/enron4/spam/4882.2005-04-13.GP.spam.txt,1.0
6154,../data/classification/Enron_spam/enron4/spam/5154.2005-05-10.GP.spam.txt,1.0
2960,../data/classification/Enron_spam/enron1/ham/2228.2000-09-13.farmer.ham.txt,0.0
3044,../data/classification/Enron_spam/enron3/spam/1142.2004-11-01.BG.spam.txt,1.0
2861,../data/classification/Enron_spam/enron1/ham/3286.2001-01-09.farmer.ham.txt,0.0
2235,../data/classification/Enron_spam/enron1/ham/4092.2001-03-29.farmer.ham.txt,0.0
7509,../data/classification/Enron_spam/enron2/ham/5727.2001-05-02.kaminski.ham.txt,0.0
6137,../data/classification/Enron_spam/enron2/ham/1706.2000-07-06.kaminski.ham.txt,0.0
12519,../data/classification/Enron_spam/enron5/spam/2069.2005-06-24.SA_and_HP.spam.txt,1.0
12077,../data/classification/Enron_spam/enron5/spam/0603.2002-07-21.SA_and_HP.spam.txt,1.0
14364,../data/classification/Enron_spam/enron6/spam/1986.2004-12-06.BG.spam.txt,1.0
6393,../data/classification/Enron_spam/enron4/spam/4154.2005-02-04.GP.spam.txt,1.0
13629,../data/classification/Enron_spam/enron5/ham/2348.2000-08-30.beck.ham.txt,0.0
932,../data/classification/Enron_spam/enron1/ham/3514.2001-02-02.farmer.ham.txt,0.0
8680,../data/classification/Enron_spam/enron4/spam/5033.2005-04-27.GP.spam.txt,1.0
13736,../data/classification/Enron_spam/enron5/ham/2428.2000-09-06.beck.ham.txt,0.0
1642,../data/classification/Enron_spam/enron1/ham/2125.2000-09-01.farmer.ham.txt,0.0
16825,../data/classification/Enron_spam/enron6/spam/0660.2004-09-17.BG.spam.txt,1.0
7966,../data/classification/Enron_spam/enron2/ham/4649.2001-03-07.kaminski.ham.txt,0.0
4528,../data/classification/Enron_spam/enron2/ham/3926.2001-01-04.kaminski.ham.txt,0.0
14135,../data/classification/Enron_spam/enron5/ham/0184.2000-02-04.beck.ham.txt,0.0
8116,../data/classification/Enron_spam/enron4/spam/2313.2004-09-10.GP.spam.txt,1.0
5053,../data/classification/Enron_spam/enron4/spam/2687.2004-10-12.GP.spam.txt,1.0
7810,../data/classification/Enron_spam/enron4/spam/1252.2004-05-22.GP.spam.txt,1.0
285,../data/classification/Enron_spam/enron1/spam/1280.2004-06-05.GP.spam.txt,1.0
3012,../data/classification/Enron_spam/enron1/ham/4209.2001-04-05.farmer.ham.txt,0.0
5418,../data/classification/Enron_spam/enron2/ham/3270.2000-11-10.kaminski.ham.txt,0.0
7560,../data/classification/Enron_spam/enron2/ham/5047.2001-04-09.kaminski.ham.txt,0.0
15826,../data/classification/Enron_spam/enron6/spam/4996.2005-05-25.BG.spam.txt,1.0
1748,../data/classification/Enron_spam/enron1/ham/1249.2000-06-06.farmer.ham.txt,0.0
11026,../data/classification/Enron_spam/enron5/spam/1185.2002-09-11.SA_and_HP.spam.txt,1.0
14820,../data/classification/Enron_spam/enron6/spam/0643.2004-09-17.BG.spam.txt,1.0
3735,../data/classification/Enron_spam/enron2/ham/3074.2000-10-30.kaminski.ham.txt,0.0
4181,../data/classification/Enron_spam/enron2/ham/3786.2000-12-20.kaminski.ham.txt,0.0
9769,../data/classification/Enron_spam/enron3/ham/3946.2001-11-12.kitchen.ham.txt,0.0
12116,../data/classification/Enron_spam/enron5/spam/4865.2005-07-20.SA_and_HP.spam.txt,1.0
14035,../data/classification/Enron_spam/enron5/ham/2546.2000-09-13.beck.ham.txt,0.0
16340,../data/classification/Enron_spam/enron6/spam/5445.2005-06-27.BG.spam.txt,1.0
6973,../data/classification/Enron_spam/enron4/spam/0059.2003-12-25.GP.spam.txt,1.0
6715,../data/classification/Enron_spam/enron4/spam/5967.2005-09-03.GP.spam.txt,1.0
2030,../data/classification/Enron_spam/enron2/spam/0920.2002-07-25.SA_and_HP.spam.txt,1.0
16128,../data/classification/Enron_spam/enron6/ham/3561.2001-05-08.lokay.ham.txt,0.0
12949,../data/classification/Enron_spam/enron6/spam/2574.2005-01-07.BG.spam.txt,1.0
8043,../data/classification/Enron_spam/enron4/spam/3618.2004-12-20.GP.spam.txt,1.0
12836,../data/classification/Enron_spam/enron6/spam/3189.2005-02-02.BG.spam.txt,1.0
7248,../data/classification/Enron_spam/enron2/ham/5353.2001-04-20.kaminski.ham.txt,0.0
4872,../data/classification/Enron_spam/enron2/ham/5603.2001-05-01.kaminski.ham.txt,0.0
9847,../data/classification/Enron_spam/enron5/spam/2242.2005-06-26.SA_and_HP.spam.txt,1.0
7593,../data/classification/Enron_spam/enron2/ham/1390.2000-06-01.kaminski.ham.txt,0.0
14693,../data/classification/Enron_spam/enron5/ham/2458.2000-09-08.beck.ham.txt,0.0
4566,../data/classification/Enron_spam/enron2/ham/2993.2000-10-25.kaminski.ham.txt,0.0
15508,../data/classification/Enron_spam/enron6/ham/0302.2000-07-10.lokay.ham.txt,0.0
8900,../data/classification/Enron_spam/enron3/ham/0677.2001-04-19.kitchen.ham.txt,0.0
16526,../data/classification/Enron_spam/enron6/ham/3769.2001-06-14.lokay.ham.txt,0.0
15516,../data/classification/Enron_spam/enron6/ham/1987.2000-11-21.lokay.ham.txt,0.0
12506,../data/classification/Enron_spam/enron4/ham/0411.2001-06-07.williams.ham.txt,0.0
13449,../data/classification/Enron_spam/enron6/spam/5383.2005-06-21.BG.spam.txt,1.0
6000,../data/classification/Enron_spam/enron4/spam/1163.2004-05-13.GP.spam.txt,1.0
550,../data/classification/Enron_spam/enron1/ham/2089.2000-08-30.farmer.ham.txt,0.0
2456,../data/classification/Enron_spam/enron1/ham/4052.2001-03-28.farmer.ham.txt,0.0
3446,../data/classification/Enron_spam/enron1/ham/0177.2000-01-11.farmer.ham.txt,0.0
4458,../data/classification/Enron_spam/enron3/spam/3113.2005-02-14.BG.spam.txt,1.0
8361,../data/classification/Enron_spam/enron3/ham/0019.2001-02-12.kitchen.ham.txt,0.0
14970,../data/classification/Enron_spam/enron6/spam/4326.2005-04-10.BG.spam.txt,1.0
8604,../data/classification/Enron_spam/enron4/spam/3181.2004-11-19.GP.spam.txt,1.0
13841,../data/classification/Enron_spam/enron6/spam/1980.2004-12-06.BG.spam.txt,1.0
4944,../data/classification/Enron_spam/enron4/spam/5958.2005-09-01.GP.spam.txt,1.0
8664,../data/classification/Enron_spam/enron4/spam/5286.2005-05-26.GP.spam.txt,1.0
15669,../data/classification/Enron_spam/enron6/spam/2912.2005-01-22.BG.spam.txt,1.0
11585,../data/classification/Enron_spam/enron3/ham/4570.2001-12-13.kitchen.ham.txt,0.0
4826,../data/classification/Enron_spam/enron2/ham/4024.2001-01-11.kaminski.ham.txt,0.0
8156,../data/classification/Enron_spam/enron3/ham/4290.2001-11-28.kitchen.ham.txt,0.0
13624,../data/classification/Enron_spam/enron6/spam/2386.2004-12-28.BG.spam.txt,1.0
1088,../data/classification/Enron_spam/enron1/ham/4202.2001-04-05.farmer.ham.txt,0.0
6376,../data/classification/Enron_spam/enron2/ham/2276.2000-08-23.kaminski.ham.txt,0.0
8857,../data/classification/Enron_spam/enron3/ham/2027.2001-08-16.kitchen.ham.txt,0.0
382,../data/classification/Enron_spam/enron1/spam/0062.2003-12-22.GP.spam.txt,1.0
8930,../data/classification/Enron_spam/enron4/spam/4623.2005-03-12.GP.spam.txt,1.0
15788,../data/classification/Enron_spam/enron6/spam/1291.2004-10-28.BG.spam.txt,1.0
10922,../data/classification/Enron_spam/enron5/spam/2543.2005-06-28.SA_and_HP.spam.txt,1.0
13725,../data/classification/Enron_spam/enron6/spam/2448.2004-12-31.BG.spam.txt,1.0
14016,../data/classification/Enron_spam/enron6/spam/5845.2005-07-19.BG.spam.txt,1.0
8711,../data/classification/Enron_spam/enron4/spam/0358.2004-02-08.GP.spam.txt,1.0
4389,../data/classification/Enron_spam/enron3/spam/0004.2004-08-01.BG.spam.txt,1.0
5524,../data/classification/Enron_spam/enron4/spam/0999.2004-04-29.GP.spam.txt,1.0
61,../data/classification/Enron_spam/enron1/spam/4570.2005-05-25.GP.spam.txt,1.0
9624,../data/classification/Enron_spam/enron5/spam/0121.2002-05-10.SA_and_HP.spam.txt,1.0
10604,../data/classification/Enron_spam/enron3/ham/2480.2001-09-13.kitchen.ham.txt,0.0
8902,../data/classification/Enron_spam/enron4/spam/1682.2004-07-09.GP.spam.txt,1.0
8064,../data/classification/Enron_spam/enron4/spam/1790.2004-07-19.GP.spam.txt,1.0
11653,../data/classification/Enron_spam/enron3/ham/3014.2001-10-09.kitchen.ham.txt,0.0
14470,../data/classification/Enron_spam/enron6/spam/0311.2004-08-23.BG.spam.txt,1.0
13284,../data/classification/Enron_spam/enron4/ham/2225.2001-08-16.williams.ham.txt,0.0
12333,../data/classification/Enron_spam/enron4/ham/0996.2001-07-03.williams.ham.txt,0.0
8858,../data/classification/Enron_spam/enron3/ham/1890.2001-08-03.kitchen.ham.txt,0.0
1073,../data/classification/Enron_spam/enron1/ham/2289.2000-09-19.farmer.ham.txt,0.0
5497,../data/classification/Enron_spam/enron4/spam/5013.2005-04-25.GP.spam.txt,1.0
16295,../data/classification/Enron_spam/enron6/ham/0410.2000-07-17.lokay.ham.txt,0.0
8227,../data/classification/Enron_spam/enron4/spam/4123.2005-02-01.GP.spam.txt,1.0
5244,../data/classification/Enron_spam/enron2/ham/4366.2001-01-31.kaminski.ham.txt,0.0
13416,../data/classification/Enron_spam/enron4/ham/2645.2001-09-04.williams.ham.txt,0.0
1012,../data/classification/Enron_spam/enron1/ham/1658.2000-07-17.farmer.ham.txt,0.0
15264,../data/classification/Enron_spam/enron6/spam/4646.2005-05-02.BG.spam.txt,1.0
12748,../data/classification/Enron_spam/enron4/ham/0279.2001-05-01.williams.ham.txt,0.0
13339,../data/classification/Enron_spam/enron4/ham/3299.2001-12-19.williams.ham.txt,0.0
2713,../data/classification/Enron_spam/enron1/ham/4719.2001-07-02.farmer.ham.txt,0.0
6550,../data/classification/Enron_spam/enron2/ham/5477.2001-04-25.kaminski.ham.txt,0.0
7641,../data/classification/Enron_spam/enron2/ham/3306.2000-11-13.kaminski.ham.txt,0.0
16627,../data/classification/Enron_spam/enron6/spam/4116.2005-03-26.BG.spam.txt,1.0
15604,../data/classification/Enron_spam/enron6/spam/2212.2004-12-20.BG.spam.txt,1.0
5284,../data/classification/Enron_spam/enron4/spam/5622.2005-07-11.GP.spam.txt,1.0
11411,../data/classification/Enron_spam/enron3/ham/4341.2001-11-29.kitchen.ham.txt,0.0
9185,../data/classification/Enron_spam/enron5/spam/1088.2002-08-28.SA_and_HP.spam.txt,1.0
10963,../data/classification/Enron_spam/enron3/ham/4524.2001-12-10.kitchen.ham.txt,0.0
14553,../data/classification/Enron_spam/enron5/ham/3600.2000-12-04.beck.ham.txt,0.0
9419,../data/classification/Enron_spam/enron3/ham/1791.2001-07-26.kitchen.ham.txt,0.0
14433,../data/classification/Enron_spam/enron5/ham/3098.2000-10-23.beck.ham.txt,0.0
3546,../data/classification/Enron_spam/enron3/spam/0697.2004-09-30.BG.spam.txt,1.0
5137,../data/classification/Enron_spam/enron2/ham/3890.2001-01-03.kaminski.ham.txt,0.0
13657,../data/classification/Enron_spam/enron6/spam/4387.2005-04-14.BG.spam.txt,1.0
15898,../data/classification/Enron_spam/enron6/spam/5369.2005-06-21.BG.spam.txt,1.0
12288,../data/classification/Enron_spam/enron5/spam/3285.2005-07-03.SA_and_HP.spam.txt,1.0
10878,../data/classification/Enron_spam/enron3/ham/4759.2002-01-02.kitchen.ham.txt,0.0
14821,../data/classification/Enron_spam/enron6/spam/3238.2005-02-05.BG.spam.txt,1.0
7437,../data/classification/Enron_spam/enron2/ham/3152.2000-11-02.kaminski.ham.txt,0.0
5093,../data/classification/Enron_spam/enron2/ham/3269.2000-11-10.kaminski.ham.txt,0.0
9700,../data/classification/Enron_spam/enron5/spam/2209.2005-06-26.SA_and_HP.spam.txt,1.0
17109,../data/classification/Enron_spam/enron6/spam/4038.2005-03-21.BG.spam.txt,1.0
16531,../data/classification/Enron_spam/enron6/ham/2096.2000-12-01.lokay.ham.txt,0.0
2384,../data/classification/Enron_spam/enron2/spam/2839.2005-06-28.SA_and_HP.spam.txt,1.0
13988,../data/classification/Enron_spam/enron5/ham/3194.2000-10-27.beck.ham.txt,0.0
